Date,Price,Oil_Price,USD_Index,Trade_Weighted_Dollar,CPI,Volume,US_Tariff_Index,Sanction_Intensity,Russia_Sanction_Intensity,Price_cap,Oil_lag1,Oil_lag7,Oil_ma7,USD_lag1,USD_lag7,USD_ma7
2019-01-25,1297.4000244140625,53.53,114.0168,109.93966168089013,252.561,7.0,99.97440738498126,0.0,10.0,1297.4000244140625,52.94,53.6,52.96928571428571,114.614,114.5555,114.55942857142857
2019-01-26,1299.0666910807292,52.95,114.02763333333334,110.2000542195606,252.561,216893.66666666666,100.07258136602137,0.0,10.0,1299.0666910807292,53.53,53.347500000000004,52.91250000000001,114.0168,114.60449999999999,114.47701904761905
2019-01-27,1300.7333577473958,52.37,114.03846666666666,110.46044675823109,252.561,433780.3333333333,100.17075534706146,0.0,10.0,1300.7333577473958,52.95,53.095,52.808928571428574,114.02763333333334,114.6535,114.38915714285714
2019-01-28,1302.4000244140625,51.79,114.0493,110.72083929690156,252.561,650667.0,100.26892932810156,0.0,10.0,1302.4000244140625,52.37,52.8425,52.65857142857143,114.03846666666666,114.70249999999999,114.29584285714286
2019-01-29,1308.199951171875,53.07,114.0227,111.63383010965046,252.561,213607.0,100.4237368962048,0.0,10.0,1308.199951171875,51.79,52.59,52.72714285714285,114.0493,114.7515,114.19172857142857
2019-01-30,1309.9000244140625,54.18,114.0705,113.0708450411793,252.561,54958.0,99.59167450369794,0.0,10.0,1309.9000244140625,53.07,52.44,52.97571428571428,114.0227,114.5732,114.1199142857143
2019-01-31,1319.699951171875,53.84,113.5476,108.98414201013084,252.561,1970.0,99.45316620533372,0.0,10.0,1319.699951171875,54.18,52.94,53.104285714285716,114.0705,114.614,113.96757142857143
2019-02-01,1316.9000244140625,55.29,113.7524,112.66202978147663,253.319,79.0,99.50051994238068,0.0,10.0,1316.9000244140625,53.84,53.53,53.355714285714285,113.5476,114.0168,113.9298
2019-02-02,1316.0333658854167,55.05,113.79286666666667,112.63517997526245,253.319,277.66666666666663,99.5174491262594,0.0,10.0,1316.0333658854167,55.29,52.95,53.65571428571428,113.7524,114.02763333333334,113.8962619047619
2019-02-03,1315.1667073567708,54.81,113.83333333333333,112.60833016904827,253.319,476.3333333333333,99.53437831013812,0.0,10.0,1315.1667073567708,55.05,52.37,54.00428571428572,113.79286666666667,114.03846666666666,113.86695714285715
2019-02-04,1314.300048828125,54.57,113.8738,112.58148036283409,253.319,675.0,99.55130749401684,0.0,10.0,1314.300048828125,54.81,51.79,54.401428571428575,113.83333333333333,114.0493,113.84188571428571
2019-02-05,1314.199951171875,53.69,114.0404,107.4629911617332,253.319,362.0,99.67950573588696,0.0,10.0,1314.199951171875,54.57,53.07,54.49,113.8738,114.0227,113.84441428571428
2019-02-06,1309.5,53.94,114.2275,112.08609498633864,253.319,606720.0,100.5104237359088,0.0,10.0,1309.5,53.69,54.18,54.455714285714286,114.0404,114.0705,113.86684285714286
2019-02-07,1309.4000244140625,52.68,114.4308,112.62283882847451,253.319,203.0,98.27281173989304,0.0,10.0,1309.4000244140625,53.94,53.84,54.29,114.2275,113.5476,113.99301428571428
2019-02-08,1313.699951171875,52.75,114.4975,111.20802240861106,253.319,122.0,99.4582649549446,0.0,10.0,1313.699951171875,52.68,55.29,53.92714285714286,114.4308,113.7524,114.09945714285716
2019-02-09,1311.4666341145833,52.64333333333333,114.6746,111.74064994212017,253.319,121.0,100.12292288887983,0.0,10.0,1311.4666341145833,52.75,55.05,53.58333333333333,114.4975,113.79286666666667,114.22541904761906
2019-02-10,1309.2333170572917,52.53666666666667,114.85170000000001,112.27327747562929,253.319,120.0,100.78758082281507,0.0,10.0,1309.2333170572917,52.64333333333333,54.81,53.25857142857143,114.6746,113.83333333333333,114.3709
2019-02-11,1307.0,52.43,115.0288,112.8059050091384,253.319,119.0,101.4522387567503,0.0,10.0,1307.0,52.53666666666667,54.57,52.95285714285715,114.85170000000001,113.8738,114.5359
2019-02-12,1309.199951171875,53.14,114.7278,112.99390034256751,253.319,0.0,99.03123103319471,0.0,10.0,1309.199951171875,52.43,53.69,52.87428571428571,115.0288,114.0404,114.6341
2019-02-13,1310.800048828125,53.84,114.9388,112.16254275128246,253.319,143.0,100.87733380014906,0.0,10.0,1310.800048828125,53.14,53.94,52.86,114.7278,114.2275,114.73571428571428
2019-02-14,1309.800048828125,54.4,115.0984,112.89385062893638,253.319,858.0,99.8769542389056,0.0,10.0,1309.800048828125,53.84,52.68,53.105714285714285,114.9388,114.4308,114.8310857142857
2019-02-15,1318.0999755859375,55.58,114.9899,108.7134801651261,253.319,190.0,101.424877459298,0.0,10.0,1318.0999755859375,54.4,52.75,53.51,115.0984,114.4975,114.90142857142857
2019-02-16,1323.5999755859375,55.714999999999996,114.884325,109.71220398554011,253.319,240.0,100.88515926897118,0.0,10.0,1323.5999755859375,55.58,52.64333333333333,53.94880952380952,114.9899,114.6746,114.93138928571429
2019-02-17,1329.0999755859375,55.849999999999994,114.77875,110.71092780595413,253.319,290.0,100.34544107864437,0.0,10.0,1329.0999755859375,55.714999999999996,52.53666666666667,54.42214285714285,114.884325,114.85170000000001,114.92096785714286
2019-02-18,1334.5999755859375,55.985,114.673175,111.70965162636813,253.319,340.0,99.80572288831755,0.0,10.0,1334.5999755859375,55.849999999999994,52.43,54.93,114.77875,115.0288,114.8701642857143
2019-02-19,1340.0999755859375,56.12,114.5676,112.70837544678214,253.319,390.0,99.26600469799074,0.0,10.0,1340.0999755859375,55.985,53.14,55.355714285714285,114.673175,114.7278,114.84727857142857
2019-02-20,1343.300048828125,56.9,114.5676,112.3876340000269,253.319,581.0,100.20916824165177,0.0,10.0,1343.300048828125,56.12,53.84,55.79285714285714,114.5676,114.9388,114.79425
2019-02-21,1323.5,56.95,114.507,114.85370904137964,253.319,414.0,100.81025061225982,0.0,10.0,1323.5,56.9,54.4,56.15714285714285,114.5676,115.0984,114.7097642857143
2019-02-22,1329.199951171875,57.01,114.2692,110.96906946182489,253.319,12.0,102.4242084848343,0.0,10.0,1329.199951171875,56.95,55.58,56.36142857142857,114.507,114.9899,114.60680714285715
2019-02-23,1328.0999755859375,56.446666666666665,114.2272,109.60884700999206,253.319,8.333333333333334,101.74222242349154,0.0,10.0,1328.0999755859375,57.01,55.714999999999996,56.46595238095238,114.2692,114.884325,114.51293214285715
2019-02-24,1327.0,55.88333333333333,114.1852,108.24862455815925,253.319,4.666666666666667,101.0602363621488,0.0,10.0,1327.0,56.446666666666665,55.849999999999994,56.47071428571429,114.2272,114.77875,114.4281392857143
2019-02-25,1325.9000244140625,55.32,114.1432,106.88840210632642,253.319,1.0,100.37825030080604,0.0,10.0,1325.9000244140625,55.88333333333333,55.985,56.37571428571429,114.1852,114.673175,114.35242857142858
2019-02-26,1325.0999755859375,55.4,114.0662,110.28566584729371,253.319,939.0,99.96712810057215,0.0,10.0,1325.0999755859375,55.32,56.12,56.27285714285714,114.1432,114.5676,114.2808
2019-02-27,1317.699951171875,56.92,114.0337,111.88778924251623,253.319,577227.0,99.029064675785,0.0,10.0,1317.699951171875,55.4,56.9,56.27571428571429,114.0662,114.5676,114.20452857142857
2019-02-28,1312.800048828125,57.21,114.1971,113.67705344616908,253.319,496678.0,100.05425165429502,0.0,10.0,1312.800048828125,56.92,56.95,56.31285714285714,114.0337,114.507,114.16025714285713
2019-03-01,1296.4000244140625,55.76,114.535,112.7405668281723,254.277,585.0,98.52153598883638,0.0,10.0,1296.4000244140625,57.21,57.01,56.13428571428572,114.1971,114.2692,114.19822857142857
2019-03-02,1292.5333658854167,56.04,114.58676666666666,111.42608867690456,254.277,399.33333333333337,99.47963559822065,0.0,10.0,1292.5333658854167,55.76,56.446666666666665,56.07619047619048,114.535,114.2272,114.24959523809522
2019-03-03,1288.6667073567708,56.32,114.63853333333333,110.11161052563679,254.277,213.66666666666669,100.43773520760494,0.0,10.0,1288.6667073567708,56.04,55.88333333333333,56.138571428571424,114.58676666666666,114.1852,114.31435714285715
2019-03-04,1284.800048828125,56.6,114.6903,108.79713237436904,254.277,28.0,101.39583481698922,0.0,10.0,1284.800048828125,56.32,55.32,56.32142857142857,114.63853333333333,114.1432,114.39251428571427
2019-03-05,1282.0,56.55,114.8019,113.26839786313394,254.277,222.0,97.88221570442415,0.0,10.0,1282.0,56.6,55.4,56.48571428571428,114.6903,114.0662,114.49761428571428
2019-03-06,1284.9000244140625,56.22,114.9697,107.35106262887066,254.277,637677.0,99.55786420825164,0.0,10.0,1284.9000244140625,56.55,56.92,56.385714285714286,114.8019,114.0337,114.63132857142857
2019-03-07,1283.800048828125,56.6,115.4905,110.390906935189,254.277,11.0,100.08208965882564,0.0,10.0,1283.800048828125,56.22,57.21,56.298571428571435,114.9697,114.1971,114.8161
2019-03-08,1297.0,55.77,115.3585,116.0929726572419,254.277,747358.0,99.93539768821869,0.0,10.0,1297.0,56.6,55.76,56.300000000000004,115.4905,114.535,114.93374285714286
2019-03-09,1294.2666829427083,56.11,115.33743333333334,114.3650965567457,254.277,498241.6666666666,100.0704305684991,0.0,10.0,1294.2666829427083,55.77,56.04,56.31,115.3585,114.58676666666666,115.04098095238096
2019-03-10,1291.5333658854167,56.45,115.31636666666667,112.63722045624948,254.277,249125.33333333328,100.20546344877954,0.0,10.0,1291.5333658854167,56.11,56.32,56.32857142857143,115.33743333333334,114.63853333333333,115.13781428571428
2019-03-11,1288.800048828125,56.79,115.2953,110.90934435575328,254.277,9.0,100.34049632905996,0.0,10.0,1288.800048828125,56.45,56.6,56.355714285714285,115.31636666666667,114.6903,115.22424285714285
2019-03-12,1296.300048828125,56.89,114.9376,109.26121876278248,254.277,652798.0,98.3382580709623,0.0,10.0,1296.300048828125,56.79,56.55,56.40428571428572,115.2953,114.8019,115.24362857142856
2019-03-13,1307.5,58.27,114.7361,105.931827724977,254.277,0.0,99.22043833838968,0.0,10.0,1307.5,56.89,56.22,56.69714285714286,114.9376,114.9697,115.21025714285715
2019-03-14,1293.4000244140625,58.59,114.7891,112.46324245157184,254.277,1.0,100.14758255877972,0.0,10.0,1293.4000244140625,58.27,56.6,56.98142857142857,114.7361,115.4905,115.11005714285714
2019-03-15,1301.800048828125,58.51,114.5808,109.35061489001014,254.277,5.0,100.3944194943942,0.0,10.0,1301.800048828125,58.59,55.77,57.37285714285714,114.7891,115.3585,114.99895714285715
2019-03-16,1301.300048828125,58.70333333333333,114.5328,110.78622063069376,254.277,6.0,99.8431723354488,0.0,10.0,1301.300048828125,58.51,56.11,57.74333333333333,114.5808,115.33743333333334,114.88400952380952
2019-03-17,1300.800048828125,58.89666666666667,114.4848,112.22182637137739,254.277,7.0,99.2919251765034,0.0,10.0,1300.800048828125,58.70333333333333,56.45,58.09285714285714,114.5328,115.31636666666667,114.76521428571428
2019-03-18,1300.300048828125,59.09,114.4368,113.65743211206102,254.277,8.0,98.740678017558,0.0,10.0,1300.300048828125,58.89666666666667,56.79,58.42142857142857,114.4848,115.2953,114.64257142857143
2019-03-19,1305.0,59.12,114.2313,113.29523281006271,254.277,20.0,99.06462499073628,0.0,10.0,1305.0,59.09,56.89,58.74,114.4368,114.9376,114.54167142857143
2019-03-20,1300.5,60.12,114.1497,107.49752094560046,254.277,786342.0,99.63453692795328,0.0,10.0,1300.5,59.12,58.27,59.00428571428572,114.2313,114.7361,114.4579
2019-03-21,1306.0999755859375,59.98,114.1672,112.49718407959132,254.277,0.0,99.97837119778988,0.0,10.0,1306.0999755859375,60.12,58.59,59.202857142857134,114.1497,114.7891,114.36905714285714
2019-03-22,1311.5999755859375,58.87,114.6845,110.22930090860974,254.277,0.0,99.91078680602884,0.0,10.0,1311.5999755859375,59.98,58.51,59.25428571428571,114.1672,114.5808,114.38387142857144
2019-03-23,1315.0333251953125,58.81666666666666,114.59493333333333,109.9079598011979,254.277,6.333333333333334,100.15678795134517,0.0,10.0,1315.0333251953125,58.87,58.70333333333333,59.27047619047619,114.6845,114.5328,114.39274761904763
2019-03-24,1318.4666748046875,58.763333333333335,114.50536666666667,109.58661869378608,254.277,12.666666666666668,100.4027890966615,0.0,10.0,1318.4666748046875,58.81666666666666,58.89666666666667,59.25142857142857,114.59493333333333,114.4848,114.39568571428572
2019-03-25,1321.9000244140625,58.71,114.4158,109.26527758637424,254.277,19.0,100.64879024197782,0.0,10.0,1321.9000244140625,58.763333333333335,59.09,59.19714285714286,114.50536666666667,114.4368,114.3926857142857
2019-03-26,1314.300048828125,59.87,114.6404,109.42645521085753,254.277,1.0,99.77940730260184,0.0,10.0,1314.300048828125,58.71,59.12,59.30428571428571,114.4158,114.2313,114.45112857142855
2019-03-27,1309.9000244140625,59.39,115.1236,112.75260938288557,254.277,375.0,101.2543695478052,0.0,10.0,1309.9000244140625,59.87,60.12,59.199999999999996,114.6404,114.1497,114.59025714285714
2019-03-28,1289.800048828125,59.29,115.2575,110.85906235069548,254.277,87798.0,99.61008182871912,0.0,10.0,1289.800048828125,59.39,59.98,59.10142857142858,115.1236,114.1672,114.74601428571428
2019-03-29,1293.0,60.19,115.1364,112.74490654702014,254.277,705559.0,99.0592417049028,0.0,10.0,1293.0,59.29,58.87,59.290000000000006,115.2575,114.6845,114.81057142857142
2019-03-30,1291.4666748046875,60.656666666666666,115.06926666666666,112.18756754131978,254.59566666666666,470391.0,98.80819420983224,0.0,10.0,1291.4666748046875,60.19,58.81666666666666,59.55285714285714,115.1364,114.59493333333333,114.87833333333333
2019-03-31,1289.933349609375,61.123333333333335,115.00213333333333,111.63022853561944,254.91433333333333,235223.00000000003,98.55714671476169,0.0,10.0,1289.933349609375,60.656666666666666,58.763333333333335,59.89,115.06926666666666,114.50536666666667,114.9493
2019-04-01,1288.4000244140625,61.59,114.935,111.07288952991908,255.233,55.0,98.30609921969112,0.0,10.0,1288.4000244140625,61.123333333333335,58.71,60.30142857142857,115.00213333333333,114.4158,115.02347142857143
2019-04-02,1290.0,62.53,115.1164,110.42560188324823,255.233,793227.0,101.29985988767288,0.0,10.0,1290.0,61.59,59.87,60.68142857142857,114.935,114.6404,115.09147142857144
2019-04-03,1289.9000244140625,62.46,114.7204,108.0559747821292,255.233,172.0,100.84620437854204,0.0,10.0,1289.9000244140625,62.53,59.39,61.120000000000005,115.1164,115.1236,115.03387142857142
2019-04-04,1289.0,62.12,114.9687,110.19259146915115,255.233,269.0,99.09212441456998,0.0,10.0,1289.0,62.46,59.29,61.52428571428571,114.7204,115.2575,114.99261428571427
2019-04-05,1290.4000244140625,63.1,114.9714,108.8538280049209,255.233,181.0,101.24673134362553,0.0,10.0,1290.4000244140625,62.12,60.19,61.94,114.9687,115.1364,114.96904285714285
2019-04-06,1292.6333414713542,63.52333333333333,114.8769,110.3527004821613,255.233,298709.6666666667,101.49460083708259,0.0,10.0,1292.6333414713542,63.1,60.656666666666666,62.34952380952381,114.9714,115.06926666666666,114.9415619047619
2019-04-07,1294.8666585286458,63.94666666666667,114.7824,111.85157295940168,255.233,597238.3333333334,101.74247033053965,0.0,10.0,1294.8666585286458,63.52333333333333,61.123333333333335,62.752857142857145,114.8769,115.00213333333333,114.91017142857143
2019-04-08,1297.0999755859375,64.37,114.6879,113.35044543664208,255.233,895767.0,101.9903398239967,0.0,10.0,1297.0999755859375,63.94666666666667,61.59,63.14999999999999,114.7824,114.935,114.87487142857142
2019-04-09,1303.5,64.05,114.5307,107.4144420694153,255.233,30.0,101.06347738954624,0.0,10.0,1303.5,64.37,62.53,63.36714285714286,114.6879,115.1164,114.79119999999999
2019-04-10,1309.0999755859375,64.62,114.4255,109.30740821410788,255.233,722216.0,101.26798888565412,0.0,10.0,1309.0999755859375,64.05,62.46,63.675714285714285,114.5307,114.7204,114.74907142857144
2019-04-11,1288.5999755859375,63.61,114.629,111.34471653156892,255.233,760504.0,100.21711240217722,0.0,10.0,1288.5999755859375,64.62,62.12,63.88857142857143,114.4255,114.9687,114.70054285714286
2019-04-12,1290.5999755859375,63.86,114.3517,110.13390481337252,255.233,607.0,99.5196299371064,0.0,10.0,1290.5999755859375,63.61,63.1,63.99714285714286,114.629,114.9714,114.61201428571428
2019-04-13,1289.3333333333333,63.71666666666667,114.399,110.22266293910404,255.233,579.0,99.81608566173861,0.0,10.0,1289.3333333333333,63.86,63.52333333333333,64.0247619047619,114.3517,114.8769,114.54374285714286
2019-04-14,1288.0666910807292,63.57333333333333,114.4463,110.31142106483554,255.233,551.0,100.11254138637081,0.0,10.0,1288.0666910807292,63.71666666666667,63.94666666666667,63.97142857142857,114.399,114.7824,114.49572857142857
2019-04-15,1286.800048828125,63.43,114.4936,110.40017919056706,255.233,523.0,100.40899711100302,0.0,10.0,1286.800048828125,63.57333333333333,64.37,63.83714285714285,114.4463,114.6879,114.46797142857143
2019-04-16,1272.5999755859375,64.01,114.6745,105.06066740909483,255.233,0.0,99.1842094013775,0.0,10.0,1272.5999755859375,63.43,64.05,63.83142857142858,114.4936,114.5307,114.48851428571429
2019-04-17,1272.199951171875,63.74,114.5128,107.20175836105166,255.233,308.0,98.18756699127697,0.0,10.0,1272.199951171875,64.01,64.62,63.705714285714286,114.6745,114.4255,114.5009857142857
2019-04-18,1271.9000244140625,64.02,114.7057,112.56148523667684,255.233,27.0,100.1022884799022,0.0,10.0,1271.9000244140625,63.74,63.61,63.76428571428572,114.5128,114.629,114.51194285714284
2019-04-19,1272.3000183105469,64.42999999999999,114.72125,112.43599161579299,255.233,57.0,99.98668701414388,0.0,10.0,1272.3000183105469,64.02,63.86,63.84571428571428,114.7057,114.3517,114.56473571428572
2019-04-20,1272.7000122070312,64.83999999999999,114.7368,112.31049799490911,255.233,87.0,99.87108554838555,0.0,10.0,1272.7000122070312,64.42999999999999,63.71666666666667,64.00619047619047,114.72125,114.399,114.61299285714287
2019-04-21,1273.1000061035156,65.25,114.75234999999999,112.18500437402525,255.233,117.0,99.75548408262723,0.0,10.0,1273.1000061035156,64.83999999999999,63.57333333333333,64.24571428571429,114.7368,114.4463,114.65671428571429
2019-04-22,1273.5,65.66,114.7679,112.0595107531414,255.233,147.0,99.63988261686892,0.0,10.0,1273.5,65.25,63.43,64.56428571428572,114.75234999999999,114.4936,114.69589999999998
2019-04-23,1269.300048828125,66.24,115.1563,111.53325079215728,255.233,206.0,100.80438961815338,0.0,10.0,1269.300048828125,65.66,64.01,64.88285714285713,114.7679,114.6745,114.76472857142856
2019-04-24,1275.5,65.96,115.4172,110.74532629232034,255.233,0.0,100.30461759753504,0.0,10.0,1275.5,66.24,63.74,65.2,115.1563,114.5128,114.89392857142856
2019-04-25,1275.800048828125,65.23,115.7692,111.32614977273424,255.233,95.0,98.15861865470208,0.0,10.0,1275.800048828125,65.96,64.02,65.37285714285714,115.4172,114.7057,115.04585714285714
2019-04-26,1284.9000244140625,63.29,115.4749,110.82075260629908,255.233,804.0,102.61822776076436,0.0,10.0,1284.9000244140625,65.23,64.42999999999999,65.21,115.7692,114.72125,115.15352142857144
2019-04-27,1282.8000081380208,63.32333333333333,115.49036666666667,110.86638206720082,255.233,725.3333333333334,102.02425423307359,0.0,10.0,1282.8000081380208,63.29,64.83999999999999,64.99333333333334,115.4749,114.7368,115.26117380952381
2019-04-28,1280.6999918619792,63.35666666666667,115.50583333333333,110.91201152810254,255.233,646.6666666666666,101.43028070538284,0.0,10.0,1280.6999918619792,63.32333333333333,65.25,64.72285714285714,115.49036666666667,114.75234999999999,115.36881428571428
2019-04-29,1278.5999755859375,63.39,115.5213,110.95764098900428,255.233,568.0,100.83630717769208,0.0,10.0,1278.5999755859375,63.35666666666667,65.66,64.39857142857143,115.50583333333333,114.7679,115.47644285714286
2019-04-30,1282.800048828125,63.83,115.3268,109.95024091000349,255.233,114.0,100.35548120082711,0.0,10.0,1282.800048828125,63.39,66.24,64.05428571428571,115.5213,115.1563,115.50080000000001
2019-05-01,1281.4000244140625,63.55,115.0008,111.112947817864,255.296,70.0,100.73065994435818,0.0,10.0,1281.4000244140625,63.83,65.96,63.71,115.3268,115.4172,115.4413142857143
2019-05-02,1269.699951171875,61.75,115.5607,108.40524376207928,255.296,914661.0,100.50633943660516,0.0,10.0,1269.699951171875,63.55,65.23,63.212857142857146,115.0008,115.7692,115.41152857142856
2019-05-03,1279.199951171875,61.98,115.2635,115.65879116808463,255.296,242.0,100.14450963486442,0.0,10.0,1279.199951171875,61.75,63.29,63.02571428571429,115.5607,115.4749,115.38132857142857
2019-05-04,1280.0332845052083,62.086666666666666,115.30233333333332,114.16407925317719,255.296,165.33333333333334,99.80047325529529,0.0,10.0,1280.0332845052083,61.98,63.32333333333333,62.849047619047624,115.2635,115.49036666666667,115.35446666666665
2019-05-05,1280.8666178385417,62.19333333333333,115.34116666666667,112.66936733826977,255.296,88.66666666666667,99.45643687572617,0.0,10.0,1280.8666178385417,62.086666666666666,63.35666666666667,62.68285714285714,115.30233333333332,115.50583333333333,115.33094285714286
2019-05-06,1281.699951171875,62.3,115.38,111.17465542336232,255.296,12.0,99.11240049615704,0.0,10.0,1281.699951171875,62.19333333333333,63.39,62.527142857142856,115.34116666666667,115.5213,115.31075714285714
2019-05-07,1283.5,61.41,115.6104,111.7948231461651,255.296,8.0,99.01087929203838,0.0,10.0,1283.5,62.3,63.83,62.18142857142857,115.38,115.3268,115.35127142857142
2019-05-08,1279.4000244140625,62.13,115.5161,107.01197924840416,255.296,791769.0,101.1562540121699,0.0,10.0,1279.4000244140625,61.41,63.55,61.978571428571435,115.6104,115.0008,115.42488571428571
2019-05-09,1283.5,61.58,115.8414,109.65097103775004,255.296,38.0,101.2781124117842,0.0,10.0,1283.5,62.13,61.75,61.95428571428572,115.5161,115.5607,115.4649857142857
2019-05-10,1285.699951171875,61.65,115.5327,109.2779516104038,255.296,6.0,99.85750711993488,0.0,10.0,1285.699951171875,61.58,61.98,61.90714285714286,115.8414,115.2635,115.50344285714286
2019-05-11,1290.4999593098958,61.42333333333333,115.65986666666667,107.95671589104897,255.296,334372.6666666667,99.52804209404523,0.0,10.0,1290.4999593098958,61.65,62.086666666666666,61.81238095238094,115.5327,115.30233333333332,115.55451904761905
2019-05-12,1295.2999674479167,61.196666666666665,115.78703333333333,106.63548017169416,255.296,668739.3333333334,99.19857706815557,0.0,10.0,1295.2999674479167,61.42333333333333,62.19333333333333,61.67,115.65986666666667,115.34116666666667,115.61821428571429
2019-05-13,1300.0999755859375,60.97,115.9142,105.31424445233932,255.296,1003106.0,98.86911204226593,0.0,10.0,1300.0999755859375,61.196666666666665,62.3,61.480000000000004,115.78703333333333,115.38,115.69452857142856
2019-05-14,1294.699951171875,61.82,115.942,113.60219768271232,255.296,751668.0,99.75947073275611,0.0,10.0,1294.699951171875,60.97,61.41,61.53857142857142,115.9142,115.6104,115.74189999999999
2019-05-15,1296.300048828125,62.03,115.8561,111.79139204669173,255.296,55.0,100.05017344100293,0.0,10.0,1296.300048828125,61.82,62.13,61.52428571428571,115.942,115.5161,115.79047142857144
2019-05-16,1285.0,62.93,116.0343,107.32093600061673,255.296,3.0,98.37331075308902,0.0,10.0,1285.0,62.03,61.58,61.71714285714285,115.8561,115.8414,115.81802857142857
2019-05-17,1274.5,62.77,116.4481,108.51897326370523,255.296,1.0,101.81622705852766,0.0,10.0,1274.5,62.93,61.65,61.877142857142864,116.0343,115.5327,115.9488
2019-05-18,1275.0333251953125,62.88666666666667,116.40293333333334,108.83146152565294,255.296,5.0,100.3731675278314,0.0,10.0,1275.0333251953125,62.77,61.42333333333333,62.08619047619048,116.4481,115.65986666666667,116.05495238095237
2019-05-19,1275.566650390625,63.00333333333333,116.35776666666666,109.14394978760065,255.296,9.0,98.93010799713512,0.0,10.0,1275.566650390625,62.88666666666667,61.196666666666665,62.34428571428572,116.40293333333334,115.78703333333333,116.13648571428571
2019-05-20,1276.0999755859375,63.12,116.3126,109.45643804954835,255.296,13.0,97.48704846643886,0.0,10.0,1276.0999755859375,63.00333333333333,60.97,62.651428571428575,116.35776666666666,115.9142,116.1934
2019-05-21,1272.0,63.02,116.2847,110.47375566569852,255.296,0.0,98.41258766458569,0.0,10.0,1272.0,63.12,61.82,62.82285714285714,116.3126,115.942,116.24235714285714
2019-05-22,1273.5999755859375,61.42,116.2414,113.15167181641874,255.296,0.0,101.00334708790004,0.0,10.0,1273.5999755859375,63.02,62.03,62.73571428571429,116.2847,115.8561,116.2974
2019-05-23,1284.800048828125,57.65,116.2369,111.80716013000858,255.296,1108052.0,99.9973968302448,0.0,10.0,1284.800048828125,61.42,62.93,61.98142857142857,116.2414,116.0343,116.32634285714286
2019-05-24,1283.0,58.4,116.0809,110.58400018068843,255.296,758099.0,99.26558200785,0.0,10.0,1283.0,57.65,62.77,61.357142857142854,116.2369,116.4481,116.27388571428571
2019-05-25,1281.375,58.527499999999996,116.140125,109.90915419761512,255.296,568574.25,99.497090627736,0.0,10.0,1281.375,58.4,62.88666666666667,60.73440476190476,116.0809,116.40293333333334,116.23634166666668
2019-05-26,1279.75,58.655,116.19935,109.23430821454181,255.296,379049.5,99.728599247622,0.0,10.0,1279.75,58.527499999999996,63.00333333333333,60.113214285714285,116.140125,116.35776666666666,116.21371071428572
2019-05-27,1278.125,58.7825,116.25857500000001,108.55946223146852,255.296,189524.75,99.960107867508,0.0,10.0,1278.125,58.655,63.12,59.49357142857143,116.19935,116.3126,116.20599285714285
2019-05-28,1276.5,58.91,116.3178,107.8846162483952,255.296,0.0,100.191616487394,0.0,10.0,1276.5,58.7825,63.02,58.90642857142858,116.25857500000001,116.2847,116.21072142857143
2019-05-29,1280.5999755859375,58.84,116.5533,111.13278368359316,255.296,189694.0,99.2829479668068,0.0,10.0,1280.5999755859375,58.91,61.42,58.53785714285714,116.3178,116.2414,116.25527857142858
2019-05-30,1287.0999755859375,56.47,116.3986,110.9702016618704,255.296,55573.0,100.92685477835845,0.0,10.0,1287.0999755859375,58.84,57.65,58.369285714285716,116.5533,116.2369,116.27837857142858
2019-05-31,1305.800048828125,53.49,116.7279,112.1722032533959,255.296,2814.0,98.80401959887048,0.0,10.0,1305.800048828125,56.47,58.4,57.66785714285714,116.3986,116.0809,116.37080714285715
2019-06-01,1311.433349609375,53.410000000000004,116.64450000000001,112.84943718441032,255.26833333333332,329978.6666666667,98.85961206724716,0.0,10.0,1311.433349609375,53.49,58.527499999999996,56.93678571428571,116.7279,116.140125,116.44286071428571
2019-06-02,1317.066650390625,53.33,116.5611,113.52667111542475,255.24066666666667,657143.3333333334,98.91520453562383,0.0,10.0,1317.066650390625,53.410000000000004,58.655,56.176071428571426,116.64450000000001,116.19935,116.49453928571428
2019-06-03,1322.699951171875,53.25,116.4777,114.20390504643916,255.213,984308.0,98.9707970040005,0.0,10.0,1322.699951171875,53.33,58.7825,55.385714285714286,116.5611,116.25857500000001,116.52584285714285
2019-06-04,1323.4000244140625,53.5,116.0919,112.12816752278304,255.213,302.0,99.76569962389097,0.0,10.0,1323.4000244140625,53.25,58.91,54.61285714285714,116.4777,116.3178,116.49357142857143
2019-06-05,1328.300048828125,51.57,116.0309,112.14280719560313,255.213,622.0,99.10942972366024,0.0,10.0,1328.300048828125,53.5,58.84,53.574285714285715,116.0919,116.5533,116.41894285714285
2019-06-06,1337.5999755859375,52.59,115.9788,108.61876173904687,255.213,161.0,100.15058969036778,0.0,10.0,1337.5999755859375,51.57,56.47,53.019999999999996,116.0309,116.3986,116.35897142857142
2019-06-07,1341.199951171875,53.95,115.7386,109.2513284766417,255.213,240.0,99.11569541572868,0.0,10.0,1341.199951171875,52.59,53.49,53.08571428571428,115.9788,116.7279,116.21764285714286
2019-06-08,1335.699951171875,53.74333333333333,115.65946666666667,108.38929664563345,255.213,249.33333333333334,99.40448973655275,0.0,10.0,1335.699951171875,53.95,53.410000000000004,53.13333333333333,115.7386,116.64450000000001,116.07692380952382
